date,cust_email,cust_location,product_id,product_quantity
5/15/2020,fia@inbox.com,88972,509,2
5/15/2020,spe@msn.com,34802,10315,2
5/15/2020,snyh@gmail.com,20938,23375,3
5/15/2020,snyh@gmail.com,20938,7636,1
5/15/2020,shoe@aol.com,16234,5089,2
5/15/2020,shoe@aol.com,16234,22177,1
5/15/2020,kiez@icloud.com,84562,23176,2
5/15/2020,fyss@yahoo.com,71816,7211,3
5/15/2020,grink@gmail.com,32327,7169,3
5/15/2020,grink@gmail.com,32327,22421,1
5/15/2020,she@hotmail.com,23343,6376,1
5/16/2020,hoe@gmail.com,8639,11537,3
5/16/2020,struint@yahoo.com,39731,6142,2
5/16/2020,struint@yahoo.com,39731,14384,1
5/16/2020,struint@yahoo.com,39731,18312,3
5/16/2020,kiem@mail.com,77332,17045,2
5/16/2020,kiem@mail.com,77332,9600,3
5/16/2020,hua@yahoo.com,5398,7629,1
5/16/2020,hua@yahoo.com,5398,20913,1
5/16/2020,zio@aol.com,62824,7976,1
5/16/2020,zio@aol.com,62824,14770,1
5/17/2020,bue@inbox.com,19883,20522,2
5/18/2020,smiud@hotmail.com,88819,21458,1
5/18/2020,du@aol.com,32094,4672,4
5/18/2020,mopt@outlook.com,83516,20451,1
5/19/2020,hao@gmail.com,34802,4298,1
5/19/2020,smou@icloud.com,66888,4438,3
5/19/2020,chae@yahoo.com,39716,625,1
5/19/2020,shoo@inbox.com,26328,4506,3
5/19/2020,shoo@inbox.com,26328,412,1
5/19/2020,shoo@inbox.com,26328,15355,2
5/19/2020,crioft@aol.com,36360,10197,2
5/19/2020,crioft@aol.com,36360,7483,1
5/19/2020,crioft@aol.com,36360,5659,2
5/19/2020,crioft@aol.com,36360,18450,5
5/19/2020,suopt@hotmail.com,13256,4676,2
5/19/2020,suopt@hotmail.com,13256,13492,1
5/19/2020,suopt@hotmail.com,13256,15955,1
5/19/2020,suopt@hotmail.com,13256,2448,2
5/20/2020,boeb@gmail.com,48031,8699,1
5/20/2020,bept@live.com,66888,2347,1
5/20/2020,lee@gmail.com,13109,6298,2
5/20/2020,trynd@yahoo.com,59339,20995,4
5/20/2020,trynd@yahoo.com,59339,14571,1
5/20/2020,trynd@yahoo.com,59339,11130,3
5/20/2020,slust@gmail.com,93689,9245,2
5/20/2020,slust@gmail.com,93689,13782,2
5/20/2020,slust@gmail.com,93689,21438,1
5/20/2020,tri@gmail.com,95226,4053,1
5/20/2020,tri@gmail.com,95226,18970,2
5/20/2020,tri@gmail.com,95226,21223,1
5/20/2020,tri@gmail.com,95226,19051,1
5/20/2020,zypt@gmail.com,71026,17667,1
5/20/2020,zypt@gmail.com,71026,1217,1
5/20/2020,dai@yahoo.com,38025,537,2
5/21/2020,zy@live.com,92664,18367,1
5/21/2020,zy@live.com,92664,11878,1
5/21/2020,swoug@aol.com,1947,19730,2
5/21/2020,swoug@aol.com,1947,6782,2
5/21/2020,clio@aol.com,35322,12348,4
5/21/2020,clio@aol.com,35322,14902,2
5/22/2020,heet@mail.com,42007,10818,1
5/22/2020,heet@mail.com,42007,9202,1
5/22/2020,flub@hotmail.com,85488,7467,2
5/22/2020,froan@hotmail.com,73432,13562,1
5/22/2020,draob@yahoo.com,39534,17204,1
5/22/2020,veisk@gmail.com,3049,5717,1
5/23/2020,sweog@aol.com,8384,14729,1
5/23/2020,sla@msn.com,405,7804,3
5/24/2020,waict@live.com,81333,1037,3
5/24/2020,jaump@yahoo.com,67700,21454,3
5/24/2020,priy@mail.com,67706,5160,1
5/24/2020,priy@mail.com,67706,22307,3
5/24/2020,priy@mail.com,67706,11125,1
5/24/2020,hieb@outlook.com,73638,1603,2
5/24/2020,tyk@yahoo.com,98045,12181,2
5/25/2020,cheod@gmail.com,57205,4265,2
5/25/2020,zaat@gmail.com,11940,2150,1
5/25/2020,proaf@hotmail.com,63286,5468,2
5/25/2020,proaf@hotmail.com,63286,11596,1
5/25/2020,noe@hotmail.com,53203,19191,2
5/25/2020,hue@gmail.com,23853,10077,1
5/25/2020,hue@gmail.com,23853,6235,2
5/25/2020,hue@gmail.com,23853,17595,1
5/25/2020,hue@gmail.com,23853,15683,3
5/25/2020,hue@gmail.com,23853,16539,2
5/26/2020,smooy@live.com,1947,20822,1
5/26/2020,smooy@live.com,1947,22045,2
5/26/2020,driong@inbox.com,13109,51,2
5/26/2020,stid@yahoo.com,92259,20547,1
5/27/2020,blu@yahoo.com,29423,860,1
5/27/2020,swyss@inbox.com,29808,13479,2
5/27/2020,swyss@inbox.com,29808,10909,1
5/28/2020,ga@yahoo.com,70531,16268,1
5/28/2020,ga@yahoo.com,70531,10643,1
5/28/2020,pia@inbox.com,17514,7627,2
5/28/2020,pia@inbox.com,17514,22250,2
5/28/2020,ban@hotmail.com,28845,10990,1
5/28/2020,ban@hotmail.com,28845,3299,1
5/28/2020,ban@hotmail.com,28845,11834,2
5/29/2020,dry@hotmail.com,26606,6311,3
5/29/2020,moft@hotmail.com,77902,15555,1
5/29/2020,moft@hotmail.com,77902,20300,1
5/29/2020,moft@hotmail.com,77902,11087,1
5/30/2020,skee@msn.com,77739,906,1
5/30/2020,guop@yahoo.com,77952,14221,2
5/30/2020,wand@yahoo.com,59059,22899,1
5/30/2020,roa@inbox.com,77165,13117,2
5/30/2020,floomp@yahoo.com,49880,2016,3
5/31/2020,ko@live.com,42889,16443,1
5/31/2020,sle@icloud.com,66810,9092,4
5/31/2020,da@icloud.com,90061,11049,1
5/31/2020,da@icloud.com,90061,5453,1
5/31/2020,da@icloud.com,90061,17825,1
5/31/2020,swuech@gmail.com,26456,13492,3
5/31/2020,pluar@live.com,97513,19806,1
6/1/2020,bri@hotmail.com,26328,16115,1
6/1/2020,vau@hotmail.com,49467,10624,2
6/1/2020,vau@hotmail.com,49467,689,2
6/1/2020,wa@gmail.com,60001,4728,1
6/1/2020,wa@gmail.com,60001,10530,1
6/1/2020,wa@gmail.com,60001,15739,1
6/1/2020,wa@gmail.com,60001,21032,1
6/1/2020,zaot@gmail.com,20938,1938,1
6/1/2020,pua@icloud.com,16234,13545,2
6/1/2020,pua@icloud.com,16234,1808,1
6/1/2020,heu@aol.com,21541,13034,1
6/1/2020,heu@aol.com,21541,13277,1
6/1/2020,heu@aol.com,21541,16129,1
6/1/2020,feo@yahoo.com,90276,11840,2
6/1/2020,kio@hotmail.com,84562,5183,1
6/2/2020,tiu@gmail.com,76125,14846,1
6/2/2020,tiu@gmail.com,76125,9273,1
6/2/2020,tiu@gmail.com,76125,945,4
6/2/2020,spi@gmail.com,53203,23066,1
6/2/2020,spi@gmail.com,53203,12953,1
6/2/2020,spi@gmail.com,53203,13619,1
6/2/2020,skaask@outlook.com,35955,18166,3
6/2/2020,skie@hotmail.com,47722,4281,2
6/2/2020,skie@hotmail.com,47722,16068,1
6/2/2020,skie@hotmail.com,47722,15361,1
6/2/2020,skie@hotmail.com,47722,20595,1
6/2/2020,skie@hotmail.com,47722,10405,1
6/3/2020,suoch@yahoo.com,67727,13979,1
6/3/2020,gloa@outlook.com,82417,19466,1
6/3/2020,gloa@outlook.com,82417,3314,1
6/3/2020,gloa@outlook.com,82417,14345,1
6/3/2020,vyk@gmail.com,42176,20968,1
6/3/2020,zeuk@msn.com,99389,17069,1
6/3/2020,zeuk@msn.com,99389,20720,2
6/3/2020,pu@yahoo.com,58863,4454,3
6/3/2020,crio@gmail.com,60021,3050,1
6/3/2020,crio@gmail.com,60021,17012,1
6/3/2020,crio@gmail.com,60021,22299,2
6/3/2020,crio@gmail.com,60021,19816,2
6/3/2020,slim@msn.com,95467,19092,2
6/3/2020,hand@msn.com,90036,15185,2
6/4/2020,duit@gmail.com,58078,13055,1
6/4/2020,duit@gmail.com,58078,8572,2
6/4/2020,crio@yahoo.com,44360,2608,1
6/4/2020,crio@yahoo.com,44360,21577,1
6/4/2020,crio@yahoo.com,44360,4248,1
6/4/2020,stipt@outlook.com,14455,11598,1
6/4/2020,stipt@outlook.com,14455,4492,2
6/4/2020,flu@live.com,42891,2527,1
6/4/2020,jai@live.com,80966,22967,2
6/4/2020,jai@live.com,80966,959,2
6/4/2020,jai@live.com,80966,4537,2
6/5/2020,yept@aol.com,42855,12641,3
6/5/2020,praont@yahoo.com,82919,7027,2
6/5/2020,draur@gmail.com,34802,5798,1
6/5/2020,spui@inbox.com,405,13713,1
6/5/2020,flea@hotmail.com,82478,13704,1
6/5/2020,jae@gmail.com,68813,3236,2
6/6/2020,strael@outlook.com,66006,10853,2
6/6/2020,fla@yahoo.com,92664,19699,3
6/6/2020,ky@live.com,74718,7137,1
6/6/2020,ky@live.com,74718,4168,1
6/6/2020,ky@live.com,74718,14350,2
6/6/2020,ky@live.com,74718,18105,2
6/6/2020,ky@live.com,74718,11399,1
6/6/2020,strie@yahoo.com,31780,715,1
6/6/2020,strie@yahoo.com,31780,3859,1
6/6/2020,strie@yahoo.com,31780,12265,2
6/6/2020,smass@gmail.com,87354,16614,1
6/6/2020,smass@gmail.com,87354,10625,3
6/6/2020,spiant@yahoo.com,65266,9636,4
6/6/2020,spiant@yahoo.com,65266,12261,1
6/6/2020,spiant@yahoo.com,65266,4575,1
6/6/2020,spiant@yahoo.com,65266,22365,2
6/6/2020,blaft@yahoo.com,37526,17183,1
6/7/2020,tue@gmail.com,67138,10987,3
6/7/2020,bry@yahoo.com,70531,6787,1
6/7/2020,yei@yahoo.com,63286,11620,2
6/7/2020,yei@yahoo.com,63286,12006,1
6/7/2020,yei@yahoo.com,63286,14622,1
6/8/2020,crysh@yahoo.com,70360,16632,1
6/8/2020,ve@outlook.com,38422,22362,1
6/8/2020,baub@aol.com,28845,23061,2
6/8/2020,yyl@yahoo.com,39527,12272,1
6/8/2020,yyl@yahoo.com,39527,23687,1
6/8/2020,yyl@yahoo.com,39527,7939,2
6/9/2020,dia@icloud.com,70735,7640,4
6/9/2020,duip@hotmail.com,80257,18009,4
6/9/2020,duip@hotmail.com,80257,4037,1
6/9/2020,noot@gmail.com,61316,10000,2
6/9/2020,swect@aol.com,27189,8328,1
6/9/2020,fle@outlook.com,87579,21728,1
6/10/2020,wum@hotmail.com,73303,13042,4
6/10/2020,wum@hotmail.com,73303,2114,3
6/10/2020,swush@aol.com,87521,17135,1
6/10/2020,swush@aol.com,87521,8538,1
6/10/2020,swush@aol.com,87521,7707,1
6/10/2020,ne@gmail.com,75462,13212,3
6/10/2020,ne@gmail.com,75462,21746,2
6/10/2020,ne@gmail.com,75462,21670,1
6/10/2020,tosh@gmail.com,42807,11979,1
6/10/2020,tosh@gmail.com,42807,7531,1
6/10/2020,gloe@inbox.com,58107,6439,2
6/10/2020,gloe@inbox.com,58107,18373,2
6/11/2020,prep@gmail.com,71480,23066,4
6/12/2020,swen@gmail.com,82539,1560,1
6/12/2020,swen@gmail.com,82539,6349,2
6/12/2020,kiem@mail.com,77332,23389,3
6/12/2020,suoch@yahoo.com,67727,1487,3
6/12/2020,brect@gmail.com,74068,11572,1
6/13/2020,leb@inbox.com,64248,21216,2
6/13/2020,myct@yahoo.com,81333,6991,1
6/13/2020,ba@gmail.com,13614,12609,1
6/13/2020,ba@gmail.com,13614,3776,1
6/13/2020,ba@gmail.com,13614,1420,5
6/13/2020,flan@yahoo.com,47722,21009,2
6/13/2020,flan@yahoo.com,47722,13539,3
6/14/2020,paa@yahoo.com,20484,19184,1
6/14/2020,sne@yahoo.com,50171,5695,2
6/14/2020,sne@yahoo.com,50171,10879,1
6/14/2020,sne@yahoo.com,50171,22148,1
6/14/2020,sne@yahoo.com,50171,19470,1
6/14/2020,che@gmail.com,82065,10222,1
6/14/2020,toong@yahoo.com,69953,16787,1
6/14/2020,toong@yahoo.com,69953,13811,2
6/14/2020,toong@yahoo.com,69953,4533,1
6/14/2020,toong@yahoo.com,69953,9460,2
6/14/2020,toong@yahoo.com,69953,8658,1
6/14/2020,sle@live.com,64203,8499,1
6/14/2020,sle@live.com,64203,5028,1
6/14/2020,sle@live.com,64203,23255,1
6/14/2020,clact@yahoo.com,55301,14801,1
6/14/2020,clact@yahoo.com,55301,23434,1
6/14/2020,clact@yahoo.com,55301,22058,3
6/14/2020,chim@yahoo.com,77739,21144,1
6/15/2020,poiss@gmail.com,30523,5057,1
6/15/2020,poiss@gmail.com,30523,17807,1
6/15/2020,poiss@gmail.com,30523,9446,2
6/15/2020,poiss@gmail.com,30523,7266,2
6/15/2020,sliy@live.com,33738,19645,5
6/15/2020,sliy@live.com,33738,22120,2
6/15/2020,sliy@live.com,33738,6042,4
6/15/2020,leend@live.com,36433,16144,1
6/15/2020,rysh@icloud.com,13109,9840,1
6/15/2020,rysh@icloud.com,13109,8269,1
6/15/2020,veass@yahoo.com,70171,16311,3
6/15/2020,veass@yahoo.com,70171,18472,2
6/15/2020,veass@yahoo.com,70171,1491,2
6/15/2020,jash@outlook.com,74360,7031,1
6/15/2020,jash@outlook.com,74360,21032,2
6/16/2020,gui@yahoo.com,4055,21867,5
6/16/2020,gui@yahoo.com,4055,6102,1
6/16/2020,gract@gmail.com,30523,12295,1
6/16/2020,gract@gmail.com,30523,2243,1
6/16/2020,hoach@hotmail.com,18384,17931,1
6/16/2020,no@hotmail.com,12220,13839,1
6/16/2020,no@hotmail.com,12220,500,1
6/16/2020,fe@yahoo.com,38827,18532,1
6/16/2020,smoeb@aol.com,24954,21602,1
6/16/2020,moem@yahoo.com,32327,20441,1
6/16/2020,pluasp@msn.com,94131,397,5
6/16/2020,pyb@icloud.com,24372,20618,1
6/16/2020,pyb@icloud.com,24372,13681,1
6/16/2020,chu@hotmail.com,56656,17682,3
6/17/2020,sme@yahoo.com,42176,885,5
6/17/2020,foft@icloud.com,14840,14982,4
6/17/2020,foft@icloud.com,14840,14161,1
6/17/2020,foft@icloud.com,14840,14284,2
6/17/2020,graur@hotmail.com,70531,23469,1
6/17/2020,chop@live.com,12525,13747,1
6/17/2020,chop@live.com,12525,3980,1
6/17/2020,yue@hotmail.com,42889,17940,1
6/17/2020,hei@gmail.com,65158,1717,1
6/17/2020,speup@outlook.com,7067,1006,2
6/17/2020,speup@outlook.com,7067,4862,3
6/17/2020,go@gmail.com,88972,20799,3
6/17/2020,go@gmail.com,88972,23427,1
6/17/2020,go@gmail.com,88972,14226,2
6/17/2020,go@gmail.com,88972,14254,1
6/17/2020,go@gmail.com,88972,15247,3
6/17/2020,craul@gmail.com,5464,7373,2
6/17/2020,craul@gmail.com,5464,12961,1
6/17/2020,craul@gmail.com,5464,22101,1
6/17/2020,craul@gmail.com,5464,19361,2
6/17/2020,craul@gmail.com,5464,7299,2
6/18/2020,kih@gmail.com,96781,13856,1
6/18/2020,spab@hotmail.com,75427,6529,1
6/18/2020,spab@hotmail.com,75427,13154,2
6/18/2020,zaask@gmail.com,39496,23394,4
6/18/2020,zaask@gmail.com,39496,20186,2
6/18/2020,zaask@gmail.com,39496,23483,3
6/18/2020,zaask@gmail.com,39496,13667,1
6/18/2020,zaask@gmail.com,39496,20131,1
6/18/2020,trank@yahoo.com,27540,9835,1
6/18/2020,trank@yahoo.com,27540,20142,3
6/18/2020,mea@gmail.com,44151,282,2
6/18/2020,mea@gmail.com,44151,22243,1
6/18/2020,stoom@hotmail.com,66888,21715,4
6/18/2020,stoom@hotmail.com,66888,11286,1
6/18/2020,stoom@hotmail.com,66888,23348,3
6/19/2020,jau@hotmail.com,70171,3696,1
6/19/2020,jau@hotmail.com,70171,16760,1
6/19/2020,jau@hotmail.com,70171,4669,4
6/19/2020,strie@aol.com,17467,16325,2
6/19/2020,sua@gmail.com,39534,10933,1
6/19/2020,sua@gmail.com,39534,5781,2
6/19/2020,sua@gmail.com,39534,4669,1
6/19/2020,tui@yahoo.com,88651,16754,1
6/20/2020,skor@gmail.com,94909,18856,1
6/20/2020,skor@gmail.com,94909,12045,1
6/20/2020,skor@gmail.com,94909,2480,2
6/20/2020,skor@gmail.com,94909,19687,1
6/20/2020,skor@gmail.com,94909,17930,1
6/20/2020,syft@gmail.com,53462,16943,2
6/20/2020,brau@aol.com,83594,19015,1
6/20/2020,chug@gmail.com,36360,14700,3
6/21/2020,smoo@gmail.com,73638,5436,2
6/21/2020,smoo@gmail.com,73638,9988,2
6/21/2020,cruar@gmail.com,28734,9773,2
6/22/2020,bly@gmail.com,73179,19559,2
6/22/2020,truask@gmail.com,4862,14045,1
6/22/2020,truask@gmail.com,4862,5018,2
6/22/2020,fi@gmail.com,23045,19093,3
6/22/2020,fi@gmail.com,23045,20717,1
6/22/2020,fi@gmail.com,23045,484,3
6/22/2020,fi@gmail.com,23045,2417,3
6/22/2020,fi@gmail.com,23045,21201,2
6/22/2020,skia@live.com,24372,5872,2
6/22/2020,cli@yahoo.com,41349,16024,1
6/22/2020,cli@yahoo.com,41349,21936,4
6/22/2020,cli@yahoo.com,41349,18611,1
6/23/2020,jint@live.com,57205,10714,2
6/23/2020,stemp@live.com,39731,19320,2
6/23/2020,ment@hotmail.com,82065,18083,2
6/23/2020,vid@hotmail.com,9349,4711,3
6/23/2020,vid@hotmail.com,9349,1013,1
6/23/2020,vid@hotmail.com,9349,21524,1
6/23/2020,vid@hotmail.com,9349,13217,1
6/24/2020,groosp@gmail.com,59059,12350,1
6/24/2020,shi@aol.com,75702,14397,1
6/25/2020,viont@outlook.com,37973,12196,2
6/25/2020,viont@outlook.com,37973,11001,1
6/25/2020,la@inbox.com,76251,12861,3
6/25/2020,gri@hotmail.com,82132,6648,1
6/25/2020,gri@hotmail.com,82132,18443,1
6/25/2020,piump@msn.com,74068,7300,1
6/25/2020,jeiw@gmail.com,45714,14369,1
6/26/2020,bru@yahoo.com,77767,19230,2
6/26/2020,bru@yahoo.com,77767,5530,3
6/26/2020,bru@yahoo.com,77767,19481,1
6/26/2020,luiy@outlook.com,18837,12286,2
6/26/2020,luiy@outlook.com,18837,4169,1
6/26/2020,luiy@outlook.com,18837,435,1
6/27/2020,na@msn.com,49880,22970,2
6/27/2020,stuan@hotmail.com,84775,8371,4
6/27/2020,stuan@hotmail.com,84775,20452,2
6/27/2020,suof@hotmail.com,62824,8176,1
6/27/2020,glyl@aol.com,64224,12169,1
6/28/2020,fupt@hotmail.com,93689,22721,3
6/28/2020,weuch@gmail.com,23928,21905,1
6/28/2020,glyl@aol.com,64224,20183,1
